x,y
-0.1231988072395324,0
-0.4703202247619629,0
-0.2997053861618042,0
0.2745169997215271,1
0.3365454077720642,1
0.0929665565490722,1
-0.3809610605239868,0
0.3995763659477234,1
-0.3536014556884765,0
0.4912259578704834,1
0.2940967679023742,1
0.327867329120636,1
-0.4078155755996704,0
-0.2705568671226501,0
0.2918446660041809,1
-0.3812376856803894,0
-0.2812569737434387,0
0.0466151237487793,1
-0.3826989531517029,0
-0.4063311219215393,0
0.2461649179458618,1
0.2032325863838195,1
0.3233052492141723,1
-0.0279714465141296,0
-0.0560004711151123,0
-0.0424677729606628,0
-0.037664771080017,0
0.3852386474609375,1
0.3038055300712585,1
0.326180636882782,1
0.1946397423744201,1
0.2234470844268798,1
-0.2291865348815918,0
-0.3602470755577087,0
0.4766783118247986,1
-0.3009476661682129,0
-0.091598093509674,0
-0.4306477904319763,0
0.1697147488594055,1
-0.2598103284835815,0
0.0318744778633117,1
-0.3702055215835571,0
-0.0969667434692382,0
0.4950727820396423,1
-0.0586193203926086,0
0.3550431728363037,1
-0.3308846354484558,0
0.0269117951393127,1
0.2651187777519226,1
-0.2698373794555664,0
0.3331063389778137,1
0.3982722759246826,1
0.1536373496055603,1
0.3410624861717224,1
-0.3703344464302063,0
-0.1477747559547424,0
-0.3771347403526306,0
0.2249603271484375,1
0.4097967147827148,1
0.0449070930480957,1
0.2477505803108215,1
-0.1999788284301757,0
-0.4669483304023742,0
0.0284527540206909,1
0.1275533437728881,1
0.425255537033081,1
-0.3695138096809387,0
0.2516796588897705,1
0.4235962033271789,1
-0.13460373878479,0
0.0579939484596252,1
-0.1017242074012756,0
-0.3620136380195617,0
-0.3632916212081909,0
-0.2022007703781128,0
-0.2335579395294189,0
0.1882348656654358,1
0.4923526048660278,1
0.2420575618743896,1
-0.3891911506652832,0
0.0365729928016662,1
0.4794849157333374,1
-0.1945340037345886,0
0.2484419345855713,1
-0.2209809422492981,0
-0.0919327735900878,0
-0.4516055583953857,0
-0.2691430449485779,0
0.2367053627967834,1
0.3370131850242615,1
-0.0821088552474975,0
0.1966601014137268,1
0.2998847365379333,1
-0.0292969346046447,0
0.091662585735321,1
-0.1761050820350647,0
-0.462109625339508,0
-0.120804488658905,0
0.1564449071884155,1
0.2174086570739746,1
0.4340945482254028,1
-0.3609669804573059,0
-0.1317557096481323,0
0.2980640530586242,1
0.2501611113548279,1
-0.3170638084411621,0
-0.3043652176856994,0
-0.1216953992843627,0
0.0246869921684265,1
-0.1279308199882507,0
-0.2958480715751648,0
0.3509167432785034,1
0.064524233341217,1
0.0095757842063903,1
-0.1316216588020324,0
0.0708215832710266,1
0.1292429566383361,1
-0.3831542134284973,0
-0.0657756924629211,0
-0.2291215062141418,0
-0.1741631031036377,0
-0.3871728181838989,0
0.2220433354377746,1
-0.3998639583587646,0
-0.3044724464416504,0
-0.3162169456481933,0
-0.3723834156990051,0
0.0106565952301025,1
0.1800322532653808,1
0.3989521265029907,1
-0.4932185411453247,0
-0.0736988186836242,0
0.1845189929008484,1
-0.4876421093940735,0
0.0188409686088562,1
-0.4509697556495666,0
-0.0666767358779907,0
0.2903360724449157,1
0.4612258076667785,1
0.3985975980758667,1
-0.3260284662246704,0
-0.2147998809814453,0
0.0483679175376892,1
-0.3723933100700378,0
-0.0412070751190185,0
0.0075375437736511,1
-0.3966531753540039,0
-0.4525303840637207,0
0.2955018281936645,1
0.4405286312103271,1
0.3788163065910339,1
0.144611120223999,1
0.3116735219955444,1
0.1418417096138,1
-0.2148345708847046,0
-0.1433813571929931,0
-0.2657619118690491,0
0.2823666334152221,1
-0.3617480397224426,0
-0.487780749797821,0
0.1059025526046752,1
-0.284244179725647,0
-0.3300625085830688,0
0.4672871828079223,1
0.2571203112602234,1
-0.1680517196655273,0
0.1487817168235778,1
-0.2486118078231811,0
0.4010437130928039,1
0.1392773985862732,1
-0.0480644702911376,0
0.2749484181404114,1
-0.0635420680046081,0
0.0799852609634399,1
-0.4766425490379333,0
0.0908116102218627,1
-0.2689083218574524,0
0.1604500412940979,1
-0.3317680358886719,0
-0.1502412557601928,0
0.2712185978889465,1
-0.3198243379592895,0
0.2985718846321106,1
0.4957764744758606,1
-0.0454012155532836,0
0.1363143324851989,1
0.1469072103500366,1
-0.1524071097373962,0
0.3691838383674621,1
0.1260355710983276,1
-0.4599466323852539,0
-0.4622389078140259,0
0.0446342825889587,1
0.0590291619300842,1
0.4300662279129028,1
-0.2338379025459289,0
-0.4231657385826111,0
0.0137316584587097,1
0.3835093379020691,1
-0.0836583375930786,0
0.4047819375991821,1
-0.2603181004524231,0
0.2851232290267944,1
0.0920404195785522,1
0.3790138363838196,1
-0.4076132178306579,0
0.1368657946586609,1
-0.0610983371734619,0
-0.3450525999069214,0
-0.3165013790130615,0
0.1522135734558105,1
-0.2365680932998657,0
-0.2103893756866455,0
-0.3881130814552307,0
-0.1710687279701233,0
0.4355818629264831,1
0.2344814538955688,1
-0.3359462022781372,0
-0.1323516964912414,0
-0.0135129690170288,0
-0.0757923126220703,0
-0.2720913290977478,0
0.1303955912590026,1
0.4957937002182007,1
0.0250073075294494,1
-0.4822584986686706,0
0.1007289290428161,1
-0.3323407173156738,0
0.3399347066879272,1
0.0532481670379638,1
0.4502292275428772,1
-0.441452145576477,0
-0.4559515118598938,0
0.0493329763412475,1
0.2733961343765259,1
-0.4675968289375305,0
0.0363731980323791,1
-0.0898158550262451,0
0.1907163262367248,1
0.0424444675445556,1
-0.1547870635986328,0
0.1646707653999328,1
0.1666637659072876,1
-0.3668508529663086,0
0.0323235988616943,1
-0.357429027557373,0
0.2442624568939209,1
-0.2207916378974914,0
0.4861032366752624,1
-0.2051528096199035,0
-0.3850495815277099,0
0.0717371702194213,1
0.0574901700019836,1
-0.2263702154159546,0
0.0791636705398559,1
0.395048439502716,1
-0.3008920550346374,0
-0.1573995351791381,0
-0.0941551327705383,0
-0.0393372774124145,0
-0.4808624386787414,0
-0.0362305045127868,0
-0.4900684356689453,0
-0.1407802700996399,0
0.0577524900436401,1
0.2759038805961609,1
-0.0426371693611145,0
0.3634306788444519,1
-0.0768879652023315,0
-0.0455063581466674,0
0.4323006868362427,1
0.2494536638259887,1
-0.4007646441459656,0
0.404257595539093,1
-0.2478958368301391,0
0.1976064443588256,1
0.2430291175842285,1
0.3428458571434021,1
0.4974947571754455,1
-0.2831144332885742,0
0.3094424605369568,1
0.2101568579673767,1
-0.2896178364753723,0
-0.2102090716361999,0
-0.476656973361969,0
-0.1517577767372131,0
0.2251370549201965,1
-0.0122517943382263,0
-0.3862450122833252,0
-0.1107072234153747,0
0.0164331197738647,1
-0.0485816597938537,0
0.1572915315628051,1
-0.0597104430198669,0
-0.1122252345085144,0
0.1640867590904235,1
0.3128867745399475,1
-0.3330145478248596,0
0.3543984889984131,1
-0.2238643765449524,0
0.0155636072158813,1
0.2306054830551147,1
0.2159340381622314,1
-0.2100594043731689,0
0.09434574842453,1
0.3534316420555115,1
0.4584975242614746,1
0.1756120324134826,1
0.0598348379135131,1
-0.1071505546569824,0
0.0197775363922119,1
-0.2650414705276489,0
0.2330660223960876,1
0.3316670060157776,1
0.2961499691009521,1
-0.2440857291221618,0
0.3233561515808105,1
-0.2878275513648987,0
-0.3423134684562683,0
-0.1110992431640625,0
-0.335790753364563,0
0.3728589415550232,1
-0.2031710743904113,0
0.0057626962661743,1
-0.3979788422584533,0
-0.0984362363815307,0
0.2622482180595398,1
0.3693017363548279,1
-0.2806965112686157,0
-0.1298429369926452,0
-0.2068287134170532,0
0.3858664631843567,1
0.2048197984695434,1
-0.1666202545166015,0
-0.2630672454833984,0
0.3130980730056762,1
-0.0633904933929443,0
-0.395409882068634,0
-0.2088003754615783,0
0.2454387545585632,1
0.2594060897827148,1
0.4721800088882446,1
0.162506103515625,1
-0.3460403084754944,0
0.309632658958435,1
0.1822353601455688,1
-0.2363389134407043,0
-0.3191079497337341,0
0.0543869137763977,1
-0.2768253684043884,0
0.2665330767631531,1
0.3901103138923645,1
0.0893921852111816,1
-0.0444911122322082,0
-0.3879254460334778,0
0.1818131804466247,1
-0.4285314679145813,0
0.3917250633239746,1
0.4466544389724731,1
0.0287140607833862,1
-0.0075464248657226,0
0.3281094431877136,1
-0.3398028016090393,0
-0.4920657277107239,0
0.0983262658119201,1
0.4555566906929016,1
-0.4442512989044189,0
-0.1364039778709411,0
0.3084588646888733,1
0.2776392102241516,1
0.3369491696357727,1
0.4891558289527893,1
-0.0449184775352478,0
0.4758349061012268,1
0.3248546719551086,1
0.3328444361686706,1
0.0959044694900512,1
-0.4911937117576599,0
0.1244165301322937,1
0.1942419409751892,1
0.093423843383789,1
0.2963787317276001,1
0.3614476323127746,1
0.4972814917564392,1
-0.1999546885490417,0
-0.45867520570755,0
0.2568838596343994,1
-0.3716169595718384,0
-0.0592686533927917,0
0.3655931353569031,1
0.0863726735115051,1
0.4557667970657348,1
-0.4221052527427673,0
-0.1003296971321106,0
-0.0742446780204773,0
0.1689270734786987,1
-0.3308642506599426,0
0.0768933296203613,1
0.1173162460327148,1
0.1082527637481689,1
0.181682288646698,1
-0.1177068352699279,0
-0.1963284015655517,0
-0.3791358470916748,0
-0.1306238770484924,0
-0.451322078704834,0
0.3897478580474853,1
-0.0593652725219726,0
0.1469252705574035,1
-0.1316813826560974,0
-0.025664210319519,0
-0.0245150923728942,0
-0.2242482304573059,0
-0.2930273413658142,0
-0.2308713793754577,0
0.4046568274497986,1
0.3070653676986694,1
-0.1617845892906189,0
-0.3302926421165466,0
0.3107821941375732,1
0.1746575236320495,1
0.3968099951744079,1
-0.0714191198348999,0
0.3310275673866272,1
-0.1973424553871154,0
0.3830164670944214,1
-0.4593536853790283,0
0.3457388877868652,1
0.0028814673423767,1
0.148169457912445,1
0.0776277780532836,1
-0.3869402408599853,0
0.4286893606185913,1
-0.0523391366004943,0
0.0876741409301757,1
0.2387581467628479,1
0.14573734998703,1
-0.4349299669265747,0
0.0853167176246643,1
0.3552092909812927,1
0.140117347240448,1
-0.2694627642631531,0
-0.2959672808647156,0
0.1642363667488098,1
-0.3809224963188171,0
-0.359430730342865,0
0.2184013724327087,1
-0.2432707548141479,0
0.1491823196411132,1
-0.0772196650505065,0
0.0623015165328979,1
0.2452322840690612,1
0.0701018571853637,1
-0.4307059645652771,0
-0.3025089502334595,0
0.1343353986740112,1
0.098580777645111,1
-0.2144420146942138,0
0.2261325716972351,1
-0.0830323100090026,0
-0.4345948100090027,0
0.2034275531768798,1
-0.3667510151863098,0
-0.4299023747444153,0
-0.2809904813766479,0
0.1040793061256408,1
0.28132164478302,1
0.2506372928619385,1
-0.2413214445114135,0
0.1315898895263672,1
0.1915922164916992,1
0.4979990124702453,1
-0.2144679427146911,0
-0.1753113865852356,0
-0.3724026679992676,0
-0.3723717331886291,0
-0.3786542415618896,0
-0.1913683414459228,0
-0.2114365696907043,0
-0.0577783584594726,0
0.0963594317436218,1
0.3876804113388061,1
0.1229225993156433,1
0.4602339267730713,1
-0.205645203590393,0
0.3238027691841125,1
-0.0645198822021484,0
0.0370466113090515,1
0.0214894413948059,1
0.3052485585212707,1
-0.0834027528762817,0
0.2298162579536438,1
0.2136000990867614,1
0.3419644236564636,1
0.1941388249397277,1
-0.4895556569099426,0
0.1877700686454773,1
0.410178005695343,1
-0.4233709573745727,0
0.4836998581886291,1
0.2037990689277649,1
0.1227579116821289,1
-0.3581758737564087,0
-0.0522098541259765,0
-0.390640377998352,0
0.4607428908348083,1
-0.0866692662239074,0
-0.4925228953361511,0
0.2286478877067566,1
-0.4656111001968384,0
0.1697834134101867,1
0.1280056238174438,1
-0.1279518008232116,0
-0.2449113130569458,0
0.4249655604362488,1
-0.4940550923347473,0
-0.1435484886169433,0
0.1585630774497985,1
0.0734838843345642,1
0.0685157179832458,1
0.1570983529090881,1
0.3100292086601257,1
-0.0979279279708862,0
0.317510187625885,1
-0.2571674585342407,0
-0.2419113516807556,0
0.4514726400375366,1
-0.2507680654525757,0
0.2075839042663574,1
-0.0946285128593444,0
-0.1161935329437255,0
-0.323327898979187,0
-0.1802066564559936,0
0.2695103287696838,1
-0.0606397986412048,0
-0.1627916693687439,0
-0.1324082016944885,0
0.0420524477958679,1
0.4870085716247558,1
-0.0808488726615905,0
-0.2347587347030639,0
-0.123048186302185,0
-0.2847549319267273,0
0.3595205545425415,1
0.1802306175231933,1
0.3994721174240112,1
-0.0956290364265441,0
0.2737160325050354,1
-0.074836790561676,0
-0.3558564186096191,0
-0.26120525598526,0
-0.4287363290786743,0
0.2050409317016601,1
0.2097496390342712,1
0.2234231829643249,1
0.0618752837181091,1
0.3086434006690979,1
0.4251049160957336,1
0.0060189366340637,1
0.0576316118240356,1
-0.1705164909362793,0
0.2727209329605102,1
0.1591906547546386,1
0.4610342979431152,1
0.2734706997871399,1
0.1493323445320129,1
0.4926477074623108,1
-0.253919243812561,0
-0.4760534763336181,0
0.2807986140251159,1
0.285315990447998,1
0.4149169325828552,1
-0.0999583005905151,0
-0.4749639630317688,0
0.2689112424850464,1
0.3216075301170349,1
-0.4855913519859314,0
0.2621795535087585,1
0.0305332541465759,1
-0.469079852104187,0
0.2622082233428955,1
0.0541310310363769,1
-0.3006895184516907,0
-0.0366330742835998,0
0.299843430519104,1
-0.1149580478668212,0
0.0094951391220092,1
-0.1862353086471557,0
0.0025981664657592,1
0.2318125367164611,1
0.4536184668540954,1
0.0474433898925781,1
0.4394961595535278,1
-0.4520999193191528,0
0.2156227827072143,1
-0.1074618697166442,0
-0.2751513719558716,0
0.4452611207962036,1
0.1715078949928283,1
-0.4679346680641174,0
0.4576636552810669,1
0.3619961142539978,1
-0.161085844039917,0
0.3995224833488464,1
0.039721667766571,1
-0.3329330682754516,0
-0.1271493434906005,0
-0.2552422285079956,0
0.2389096617698669,1
0.468131422996521,1
0.091701328754425,1
0.2967134714126587,1
-0.0484429001808166,0
-0.3753991723060608,0
0.164408266544342,1
0.1349527239799499,1
0.0792818069458007,1
-0.3736181855201721,0
-0.2460269331932068,0
-0.2457557916641235,0
0.000934362411499,1
0.0448281168937683,1
-0.0496472120285034,0
0.2964246273040771,1
-0.4273127913475036,0
-0.1642240285873413,0
-0.1390779614448547,0
0.4495295882225036,1
-0.2856860160827636,0
0.4830843210220337,1
-0.1630131006240844,0
0.3332284092903137,1
0.2268868684768676,1
0.4918522834777832,1
0.4181353449821472,1
0.2081653475761413,1
-0.0335913896560668,0
0.4267125129699707,1
0.3740918040275574,1
-0.3798940777778625,0
-0.4720635414123535,0
-0.3944450616836548,0
-0.2577176690101623,0
0.2571514248847961,1
-0.0485064387321472,0
0.2262912392616272,1
-0.4587121605873108,0
-0.3304269909858703,0
0.2684359550476074,1
0.2116381525993347,1
-0.4560199975967407,0
-0.0666204690933227,0
-0.3315322399139404,0
0.2914555072784424,1
0.3461836576461792,1
-0.0254157781600952,0
0.154881477355957,1
0.2102163434028625,1
-0.1653239727020263,0
0.292190670967102,1
0.1511844992637634,1
-0.2699170112609863,0
-0.4739818572998047,0
0.0208337306976318,1
-0.0656114220619201,0
0.4745810627937317,1
-0.4565195441246032,0
0.1089428663253784,1
0.0799508094787597,1
0.0056875348091125,1
-0.0352321863174438,0
-0.1427598595619201,0
0.2205039262771606,1
-0.0663644671440124,0
-0.3517051339149475,0
-0.1551949977874755,0
0.0987803936004638,1
0.3015447854995727,1
-0.1570941805839538,0
0.3806287050247192,1
0.098506212234497,1
-0.3787837028503418,0
-0.421129047870636,0
0.3843669891357422,1
-0.0013524293899536,0
0.2889307737350464,1
-0.4895753264427185,0
0.3704061508178711,1
-0.1225596070289611,0
0.3422005772590637,1
-0.0017921924591064,0
0.0873059034347534,1
-0.4376890659332275,0
-0.1084794998168945,0
-0.0360873341560363,0
-0.4445013403892517,0
-0.2940645217895508,0
0.4901259541511535,1
0.0143693685531616,1
0.4155237674713135,1
0.3977071046829223,1
-0.1737059950828552,0
-0.4045395255088806,0
-0.1010225415229797,0
0.4853816628456116,1
-0.3232184648513794,0
-0.3167995810508728,0
-0.1581932306289672,0
-0.2232658267021179,0
-0.1357153058052063,0
-0.4178284406661987,0
-0.2497575879096985,0
-0.0721291899681091,0
-0.1211411356925964,0
-0.2763610482215881,0
0.3386673331260681,1
-0.1502479314804077,0
0.4772007465362549,1
0.0928790569305419,1
-0.1645894646644592,0
0.2326694726943969,1
0.4971237778663635,1
0.3028478026390075,1
-0.2297738194465637,0
-0.0431426763534545,0
-0.0703755617141723,0
0.3123429417610168,1
0.086374819278717,1
-0.1367009282112121,0
0.4408230185508728,1
-0.3640100359916687,0
-0.0548544526100158,0
-0.4047856330871582,0
-0.0465630888938903,0
0.0351408123970031,1
0.3681566715240478,1
0.3630927205085754,1
0.4526641964912414,1
-0.2346564531326294,0
-0.2499421238899231,0
-0.3380283713340759,0
0.0052629113197326,1
0.0016235709190368,1
-0.2102757692337036,0
-0.3705269694328308,0
-0.4520423412322998,0
0.3624044060707092,1
-0.0679332613945007,0
0.2673596739768982,1
0.2598012685775757,1
0.2018452882766723,1
0.2382388114929199,1
-0.2764838933944702,0
-0.0610962510108947,0
-0.4985240697860718,0
-0.2735947370529175,0
-0.3989953398704529,0
0.2371631860733032,1
-0.4747604727745056,0
0.2112659811973571,1
0.1896458268165588,1
0.122012972831726,1
0.3849690556526184,1
0.0736147761344909,1
0.3883125185966491,1
-0.3654539585113525,0
0.4564744234085083,1
0.3940262794494629,1
-0.3752608895301819,0
-0.214074969291687,0
-0.3164095282554626,0
0.2492468953132629,1
0.2982685565948486,1
-0.0523099899291992,0
0.1138550043106079,1
-0.2868284583091736,0
-0.1922852396965026,0
-0.2562769055366516,0
-0.0078011751174926,0
-0.0885320901870727,0
-0.1451146006584167,0
0.2495741844177246,1
0.3424081206321716,1
-0.1954373121261596,0
-0.1962173581123352,0
0.3575685620307922,1
-0.2361447811126709,0
-0.1707192063331604,0
0.2951238751411438,1
0.0558063387870788,1
0.2986571192741394,1
0.4089162945747375,1
0.0128370523452758,1
-0.0897124409675598,0
0.1048825979232788,1
-0.0198885798454284,0
0.4050192832946777,1
0.2273346781730651,1
0.1921277642250061,1
0.3430958390235901,1
-0.4340282678604126,0
-0.498814582824707,0
0.2543047666549682,1
0.2380704283714294,1
0.1159062385559082,1
0.1102027297019958,1
0.2904670238494873,1
0.3421207666397095,1
-0.0066138505935668,0
-0.155633807182312,0
-0.2397204637527465,0
-0.2396393418312072,0
0.0206953287124633,1
0.4573127627372741,1
0.28826504945755,1
0.0246863961219787,1
0.4749576449394226,1
-0.1119152903556823,0
0.0100661516189575,1
0.0957195162773132,1
-0.0845268368721008,0
0.2834804058074951,1
0.163896381855011,1
-0.4447358846664428,0
0.1217584609985351,1
0.2391430735588073,1
-0.2696045041084289,0
-0.2804133296012878,0
0.1812746524810791,1
0.2480443120002746,1
-0.179237961769104,0
0.0875609517097473,1
0.029812753200531,1
0.3334714770317077,1
-0.1867821812629699,0
0.3677023649215698,1
-0.0959218740463256,0
0.3125218152999878,1
-0.2614910006523132,0
0.4855244159698486,1
0.0245855450630188,1
-0.260866641998291,0
0.4757709503173828,1
0.2984285354614258,1
0.4680293798446655,1
0.2011529803276062,1
-0.0415753722190856,0
-0.4929240345954895,0
0.0957497954368591,1
0.2358763813972473,1
0.4073711037635803,1
-0.2730332612991333,0
0.1983303427696228,1
-0.0727719664573669,0
0.2723709344863891,1
-0.2751526832580566,0
0.4365187883377075,1
-0.0136265158653259,0
0.481569230556488,1
0.1400873661041259,1
0.1674247980117797,1
-0.4135603308677673,0
-0.0308862328529357,0
0.2380157709121704,1
-0.1744331121444702,0
0.0052195191383361,1
0.2600406408309936,1
-0.2356718778610229,0
-0.461482286453247,0
0.3835412263870239,1
0.2310875058174133,1
-0.2278543710708618,0
0.4752911925315857,1
-0.1317564845085144,0
0.1008636951446533,1
-0.2027377486228943,0
-0.062492549419403,0
0.0449650883674621,1
-0.1112727522850036,0
-0.2218044996261596,0
0.1739912033081054,1
0.2216706275939941,1
-0.4601518511772156,0
0.3733256459236145,1
-0.1477166414260864,0
-0.3636500239372253,0
-0.0611447691917419,0
-0.0913024544715881,0
0.0131847858428955,1
0.2814750671386719,1
-0.0720938444137573,0
0.4969499707221985,1
0.3487892746925354,1
0.0935119986534118,1
0.4130608439445495,1
0.2100171446800232,1
0.3939823508262634,1
0.289400041103363,1
0.3412721157073974,1
-0.0579747557640075,0
-0.0438421964645385,0
-0.1010351181030273,0
-0.0477572083473205,0
-0.4428936243057251,0
0.0289435982704162,1
-0.2885193228721618,0
-0.0911545753479003,0
0.2173863053321838,1
0.2968676090240478,1
0.0412412285804748,1
0.133520245552063,1
-0.0976461172103881,0
-0.4266548156738281,0
-0.2075159549713134,0
0.3377022743225097,1
-0.2998284697532654,0
0.1944213509559631,1
-0.0716272592544555,0
0.4103936553001404,1
-0.438615083694458,0
0.0941271781921386,1
0.4831748008728027,1
-0.3625500798225403,0
0.2514150142669678,1
-0.4365647435188293,0
-0.4611778259277344,0
-0.0411546826362609,0
0.0810340046882629,1
0.2831288576126098,1
-0.4812119603157043,0
-0.217507004737854,0
0.3066257834434509,1
0.1525772213935852,1
0.1302849650382995,1
-0.2103757858276367,0
-0.4239034652709961,0
0.092781662940979,1
0.2185686230659485,1
0.4065110087394714,1
-0.1823137402534485,0
-0.2878738641738891,0
0.2548031806945801,1
-0.1118050813674926,0
0.4511995315551758,1
0.1753015518188476,1
-0.1462758183479309,0
0.0701791048049926,1
0.3974931240081787,1
-0.0114193558692932,0
0.121997594833374,1
-0.0662703514099121,0
0.4627476334571838,1
0.4785557389259338,1
0.2004761099815368,1
0.35386723279953,1
0.3598580360412597,1
-0.2426307797431945,0
0.1684825420379638,1
0.3929742574691772,1
0.109628140926361,1
0.242522120475769,1
-0.3181639909744262,0
0.4706308841705322,1
0.2117694020271301,1
-0.1225627064704895,0
0.1789701581001281,1
0.1627364754676818,1
-0.2752553820610046,0
0.0509073734283447,1
-0.2816993594169616,0
-0.0455571413040161,0
0.4736974835395813,1
0.0581423044204711,1
0.0641328692436218,1
-0.2946634292602539,0
0.0388345122337341,1
0.3794994950294494,1
0.412937581539154,1
0.1756868958473205,1
0.1361833810806274,1
-0.2326062321662902,0
0.0682900547981262,1
-0.056161880493164,0
-0.4329502582550049,0
0.0593899488449096,1
-0.450249433517456,0
0.4321188330650329,1
0.4647048115730285,1
-0.2169343829154968,0
0.1370704174041748,1
-0.0786452293395996,0
0.068569004535675,1
0.2693028450012207,1
0.4791390299797058,1
-0.0563743114471435,0
0.0855151414871215,1
-0.0995042920112609,0
-0.3684287667274475,0
-0.0740888118743896,0
-0.163926362991333,0
-0.0619915723800659,0
-0.220121145248413,0
-0.3531304597854614,0
0.0238195657730102,1
0.1128904819488525,1
-0.1469837427139282,0
-0.1175789833068847,0
0.1335780620574951,1
